workflow	classifier	run_name	is_shuffled_control	replicate	spike_n_per_genome	total_spike_n	n_genomes	is_positive	is_negative	expected_target_labels	n_expected_species	threshold_mode	threshold_value	n_reported_taxa_detected	n_off_target_taxa_detected	n_expected_taxa_detected	n_expected_panel_labels_detected	matched_expected_labels_detected	reported_taxa	off_target_taxa	any_expected_detected	all_expected_detected	any_off_target_detected	any_taxa_detected	clean_positive_call	taxonomic_precision_observation
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	1	100	300	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	8	4	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium inui; Plasmodium inui San Antonio 1	True	False	True	True	False	0.25
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	1	250	750	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	9	5	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium relictum	True	False	True	True	False	0.222
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	1	500	1500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	10	6	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium relictum	True	False	True	True	False	0.2
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	1	1000	3000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	16	12	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum	True	False	True	True	False	0.125
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	1	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	18	14	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium malariae; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium malariae; Plasmodium relictum	True	False	True	True	False	0.111
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	1	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	18	14	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax; Plasmodium yoelii	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum; Plasmodium yoelii	True	False	True	True	False	0.111
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	1	3	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	5	15	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	10	30	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	25	75	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	50	150	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	2	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cf. malariae	True	False	True	True	False	0.333
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	100	300	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	8	4	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae	True	False	True	True	False	0.25
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	250	750	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	11	7	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium relictum	True	False	True	True	False	0.182
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	500	1500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	11	7	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium relictum	True	False	True	True	False	0.182
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	1000	3000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	15	11	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax; Plasmodium yoelii	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium relictum; Plasmodium yoelii	True	False	True	True	False	0.133
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	18	14	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium malariae; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium malariae; Plasmodium relictum	True	False	True	True	False	0.111
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	2	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	18	14	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium malariae; Plasmodium relictum; Plasmodium vivax; Plasmodium yoelii	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium malariae; Plasmodium relictum; Plasmodium yoelii	True	False	True	True	False	0.111
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	1	3	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	4	1	3	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.5
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	5	15	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	10	30	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	25	75	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	8	4	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium relictum	True	False	True	True	False	0.25
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	50	150	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	2	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cf. malariae	True	False	True	True	False	0.333
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	100	300	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	8	4	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae	True	False	True	True	False	0.25
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	250	750	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	11	7	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium cf. malariae; Plasmodium inui; Plasmodium inui San Antonio 1	True	False	True	True	False	0.182
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	500	1500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	16	12	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum	True	False	True	True	False	0.125
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	1000	3000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	17	13	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum	True	False	True	True	False	0.118
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	2500	7500	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	17	13	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium chabaudi; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium chabaudi; Plasmodium coatneyi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum	True	False	True	True	False	0.118
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	3	5000	15000	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	18	14	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium relictum; Plasmodium vivax; Plasmodium yoelii	Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium cf. malariae; Plasmodium coatneyi; Plasmodium gonderi; Plasmodium inui; Plasmodium inui San Antonio 1; Plasmodium relictum; Plasmodium yoelii	True	False	True	True	False	0.111
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	4	1	3	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	4	1	3	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.5
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	4	5	15	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	4	10	30	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	5	1	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium)	True	False	True	True	False	0.4
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	4	25	75	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	2	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cf. malariae	True	False	True	True	False	0.333
multi_read	kraken	spikein_multi_read_panel3_20260417_151431	False	4	50	150	3	True	False	Plasmodium falciparum; Plasmodium knowlesi; Plasmodium vivax	3	fixed	1	6	2	4	2	Plasmodium knowlesi; Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium); Plasmodium cf. malariae; Plasmodium knowlesi; Plasmodium knowlesi strain H; Plasmodium vivax	Plasmodium (Plasmodium); Plasmodium cf. malariae	True	False	True	True	False	0.333
